Daily data for a single station.
StationID:,712600-99999
StationName:,"SAULT STE MARIE"
Lat&Long:,46.485,-84.500
Elevation:,-999.900
Starts(YMD):,1986-04-25
Ends(YMD):,2024-10-21
Date,AirTempMax,AirTempMin,Precipitation,AirTemp,Dewpoint,WindSpeed,CloudCover
YYYY-MM-DD,Celsius,Celsius,Millimeters,Celsius,Celsius,MetersPerSecond,Percent
1986-04-25,NA,NA,NA,12.1,5.2,4.83,56.4
1986-04-26,NA,NA,NA,13.0,4.8,5.03,77.4
1986-04-27,NA,NA,NA,16.6,7.0,4.20,66.5
1986-04-28,NA,NA,NA,16.2,9.9,4.61,70.4
1986-04-29,NA,NA,NA,7.6,4.4,2.89,87.1
1986-04-30,NA,NA,NA,7.0,5.7,2.64,91.2
1986-05-01,NA,NA,NA,4.0,1.1,6.05,89.7
1986-05-02,NA,NA,NA,0.0,-6.5,7.94,70.8
1986-05-03,NA,NA,NA,3.2,-5.8,3.91,43.0
1986-05-04,NA,NA,NA,8.8,2.0,3.49,87.1
1986-05-05,NA,NA,NA,15.6,9.1,3.66,78.0
1986-05-06,NA,NA,NA,15.1,7.8,5.33,56.5
1986-05-07,NA,NA,NA,6.9,3.0,6.05,59.6
1986-05-08,NA,NA,NA,6.7,2.3,3.54,53.7
1986-05-09,NA,NA,NA,10.2,5.1,3.14,67.7
1986-05-10,NA,NA,NA,12.5,6.0,1.87,82.1
1986-05-11,NA,NA,NA,14.0,5.7,2.36,89.4
1986-05-12,NA,NA,NA,14.4,4.6,3.21,80.1
1986-05-13,NA,NA,NA,15.1,4.0,3.12,65.6
1986-05-14,NA,NA,NA,12.8,8.2,3.68,84.7
1986-05-15,NA,NA,NA,13.3,11.9,1.59,91.0
1986-05-16,NA,NA,NA,11.5,10.1,3.73,81.4
1986-05-17,NA,NA,NA,7.9,6.8,2.91,97.3
1986-05-18,NA,NA,NA,8.9,5.3,5.28,83.4
1986-05-19,NA,NA,NA,9.9,-1.5,4.30,72.1
1986-05-20,NA,NA,NA,9.0,0.6,4.12,70.4
1986-05-21,NA,NA,NA,9.9,4.4,2.04,98.7
1986-05-22,NA,NA,NA,10.5,8.0,2.19,91.4
1986-05-23,NA,NA,NA,10.9,6.8,2.90,72.7
1986-05-24,NA,NA,NA,12.5,9.2,0.98,65.1
1986-05-25,NA,NA,NA,13.9,9.4,1.88,43.0
1986-05-26,NA,NA,NA,12.7,7.9,2.78,63.9
1986-05-27,NA,NA,NA,13.2,7.5,4.11,65.3
1986-05-28,NA,NA,NA,14.1,6.8,4.16,48.6
1986-05-29,NA,NA,NA,17.3,8.8,2.37,56.6
1986-05-30,NA,NA,NA,16.8,11.5,1.89,65.8
1986-05-31,NA,NA,NA,11.6,8.0,3.72,93.3
1986-06-01,NA,NA,NA,9.3,5.3,5.08,78.1
1986-06-02,NA,NA,NA,7.4,0.3,1.91,56.0
1986-06-03,NA,NA,NA,14.0,3.2,3.83,74.6
1986-06-04,NA,NA,NA,12.7,7.9,4.11,84.0
1986-06-05,NA,NA,NA,12.1,5.6,2.63,55.3
1986-06-06,NA,NA,NA,12.8,4.9,2.88,57.4
1986-06-07,NA,NA,NA,13.5,10.2,2.53,88.2
1986-06-08,NA,NA,NA,10.7,5.8,6.48,43.0
1986-06-09,NA,NA,NA,14.3,5.1,1.53,53.0
1986-06-10,NA,NA,NA,15.2,9.5,2.67,91.2
1986-06-11,NA,NA,NA,12.6,11.8,4.45,100.0
1986-06-12,NA,NA,NA,12.0,11.7,4.48,100.0
1986-06-13,NA,NA,NA,10.9,6.0,4.38,55.3
1986-06-14,NA,NA,NA,10.9,7.2,2.57,69.8
1986-06-15,NA,NA,NA,13.3,9.3,2.42,71.8
1986-06-16,NA,NA,NA,12.8,9.9,6.87,82.0
1986-06-17,NA,NA,NA,10.1,3.5,4.25,43.0
1986-06-18,NA,NA,NA,13.3,6.5,1.76,49.9
1986-06-19,NA,NA,NA,15.3,10.1,3.86,59.8
1986-06-20,NA,NA,NA,14.2,6.4,2.39,76.7
1986-06-21,NA,NA,NA,15.7,11.8,2.92,80.8
1986-06-22,NA,NA,NA,17.3,14.0,3.29,82.1
1986-06-23,NA,NA,NA,14.8,10.1,3.95,58.6
1986-06-24,NA,NA,NA,10.0,4.6,7.02,56.0
1986-06-25,NA,NA,NA,12.8,5.8,3.07,72.9
1986-06-26,NA,NA,NA,17.8,13.6,3.11,96.1
1986-06-27,NA,NA,NA,15.9,14.6,3.64,84.0
1986-06-28,NA,NA,NA,14.1,9.8,2.52,48.2
1986-06-29,NA,NA,NA,12.2,8.1,4.80,52.1
1986-06-30,NA,NA,NA,13.4,7.8,3.08,56.0
1986-07-01,NA,NA,NA,14.9,7.5,1.56,69.8
1986-07-02,NA,NA,NA,12.8,9.2,4.85,52.1
1986-07-03,NA,NA,NA,13.6,6.6,3.06,61.1
1986-07-04,NA,NA,NA,16.2,13.6,2.19,83.2
1986-07-05,NA,NA,NA,23.3,19.8,2.28,90.8
1986-07-06,NA,NA,NA,20.6,15.4,3.46,73.9
1986-07-07,NA,NA,NA,19.0,12.0,2.08,49.8
1986-07-08,NA,NA,NA,15.2,11.6,1.94,80.5
1986-07-09,NA,NA,NA,13.8,9.4,4.86,62.5
1986-07-10,NA,NA,NA,15.5,9.6,2.07,63.8
1986-07-11,NA,NA,NA,16.5,11.3,3.09,89.1
1986-07-12,NA,NA,NA,15.8,11.5,4.12,100.0
1986-07-13,NA,NA,NA,15.3,13.3,3.17,96.4
1986-07-14,NA,NA,NA,14.8,11.9,3.85,48.5
1986-07-15,NA,NA,NA,18.1,13.2,1.07,58.9
1986-07-16,NA,NA,NA,21.1,16.3,2.77,75.5
1986-07-17,NA,NA,NA,21.1,19.5,2.20,84.3
1986-07-18,NA,NA,NA,21.4,19.7,1.70,85.8
1986-07-19,NA,NA,NA,18.5,17.6,1.79,88.4
